actual,predicted
115.8305,83.897255
60.90809,99.60067
44.8703,54.10896
133.25007,132.41159
55.72121,40.612347
173.44806,119.168915
69.82334,53.012478
74.45777,43.52915
47.9377,84.8814
8.12934,36.635044
85.49929,36.908096
253.79699,175.04475
11.75833,53.4215
7.15861,53.177246
146.5626,129.08429
6.968,37.628048
13.9132,55.872383
176.58973,136.79953
87.02247,84.383385
3.484,55.710457
194.14769,162.15887
13.936,38.604446
190.83466,183.21198
72.70692,88.407425
58.06669,37.48078
72.93292,35.002747
60.73518,102.26451
70.01562,35.973835
1.16133,46.53004
157.99149,131.11316
3.484,53.258747
4.83594,70.35279
30.17187,66.70184
241.39774,155.93195
32.51734,56.957867
3.484,67.20614
47.61468,30.980833
166.88456,116.89336
178.72852,143.97694
26.69298,44.74441
79.13849,36.9523
189.3429,153.71661
126.40457,155.05353
33.21135,67.537895
127.32122,147.08632
64.23176,43.95729
61.8104,89.26194
4.64533,52.53481
226.2478,179.3401
160.26295,99.40121
41.40911,41.44286
17.42001,30.595861
82.43189,36.62838
226.44639,160.99892
102.54899,74.3315
54.37438,39.7023
198.11863,119.73375
149.62806,102.850555
45.26921,33.184017
7.15861,60.883526
11.61334,30.934326
14.50782,58.02529
15.09734,60.130913
104.78997,85.005264
115.73514,110.891045
120.0728,67.624565
45.48262,31.425821
160.86212,152.08557
210.11163,175.23192
81.81956,34.962997
120.70662,105.397064
89.31278,81.59432
164.61219,116.72482
48.1865,66.012085
46.64395,61.296913
119.85427,85.735634
8.31994,30.7995
18.37304,48.81468
41.78521,30.687332
206.2046,201.9945
64.21918,59.961887
98.11195,66.20955
45.67291,103.88903
178.84455,155.58113
67.29916,30.295956
69.97,42.133938
0.0,44.521996
27.87201,56.938427
21.57932,36.100677
212.00679,154.16296
41.99862,46.55982
56.83693,30.859825
39.27705,52.488873
45.67323,43.21447
207.46114,135.82121
131.43734,137.25862
18.58134,50.21994
195.28297,152.75153
37.5262,35.265415
55.74402,49.727024
73.13954,57.67539
13.936,56.334213
137.84098,102.18915
137.61963,165.85223
84.75967,52.462727
168.61604,131.23557
165.09852,172.12883
75.6773,48.589973
3.484,51.15255
42.31141,57.802963
76.83863,36.788788
94.05613,88.48877
111.57995,83.494156
132.64255,173.48883
54.55988,46.096172
235.05047,194.97096
115.58257,117.032265
103.57556,117.89984
51.4799,37.369537
4.48333,51.433353
6.968,45.394814
12.77467,49.872105
98.66446,116.90441
48.77602,59.898106
146.77325,104.60091
67.35735,42.681095
137.70622,84.40768
127.83521,171.7188
9.48128,62.876354
69.84782,37.42399
10.64261,62.4362
67.31174,15.706557
48.96662,31.837383
85.25795,32.91594
43.92238,41.147266
2.32267,70.6211
20.90401,37.194202
149.70077,117.273895
4.62253,64.56048
55.93462,46.918995
174.83351,155.6508
129.36367,117.65723
134.55541,166.8887
68.60548,42.831497
151.59661,84.67984
20.8812,50.676685
215.97482,185.15535
9.29067,37.543625
124.55221,156.32948
75.63168,30.731194
212.43648,184.36241
10.452,56.41802
184.69375,136.26724
60.30324,41.714375
133.44548,175.79863
19.74267,40.602024
73.35463,34.390114
135.85824,120.19006
64.04115,36.830288
58.62081,54.05667
46.64395,30.222027
198.4581,158.84068
62.71202,47.33296
3.6518,47.533478
45.99625,61.089542
226.40918,194.65697
78.16776,35.379185
20.90401,50.45107
52.03402,126.364
6.968,36.6028
2.32267,48.093655
38.51462,52.92497
24.57861,41.28312
18.58134,75.92273
11.80394,47.192177
75.4285,35.406353
59.0467,81.58087
72.50609,53.417507
45.65042,35.33575
61.74129,41.70656
51.07588,36.1382
23.22667,35.271023
117.59324,85.24027
76.00543,102.328636
8.12934,54.5611
145.08424,170.7101
51.82572,51.962017
2.51327,52.370464
10.64261,47.99905
26.71068,61.476803
17.42001,36.215305
60.91556,52.46053
17.61061,43.56061
181.69446,131.31795
36.38256,49.222507
131.61014,148.136
5.80667,45.54168
63.62967,38.89542
79.1613,36.190586
9.47997,46.018204
65.01188,39.718365
2.32267,27.603191
80.68104,31.04214
196.48898,167.76247
234.68283,195.20459
68.86452,67.083496
5.80667,58.76911
201.43484,145.08101
9.26786,29.259554
9.29067,48.84582
121.40083,138.77585
36.76377,43.784897
6.968,48.140053
38.42339,34.804657
181.16127,137.01514
41.04971,69.85355
71.55817,54.33768
118.19241,103.284355
63.81072,51.884186
54.7556,58.417908
5.62185,51.466766
15.09734,32.566463
198.05084,112.90511
130.52481,141.88881
115.35726,165.83278
71.37267,54.01022
12.77467,50.5406
42.35703,51.430153
9.29067,47.282177
59.41863,37.39428
