actual,predicted
162.13492,128.51425
58.87606,30.068726
44.80841,44.90631
117.24161,120.8814
108.53604,130.18785
48.35459,21.835854
119.72763,111.34776
108.03294,74.27198
154.77051,130.71297
72.51952,75.67217
38.43768,41.642113
69.94853,46.631172
42.80034,30.851805
54.14346,25.503698
121.49368,115.01806
75.33708,43.322735
81.15233,70.88707
118.98602,131.8317
139.413,128.00253
49.7108,52.947857
145.59895,88.89753
45.2038,62.268326
99.32797,72.41524
160.66654,126.95399
105.51227,121.78453
61.22802,16.237133
107.96989,111.83417
106.97989,110.66177
137.43517,119.57161
106.93696,117.86302
51.35324,38.883026
127.54533,123.2689
34.17486,45.678204
115.26227,124.42283
63.82548,80.7453
49.85349,33.299694
37.51968,48.736996
36.64814,25.263819
76.58394,48.61623
75.14296,65.73189
128.86016,130.04
148.37855,120.977036
70.11133,37.13685
44.21079,55.038483
109.67965,78.50501
50.55233,26.694635
46.42938,51.360962
56.80101,20.165192
56.01653,27.26104
119.52644,120.601494
80.29516,82.72776
154.55079,131.63577
84.11391,56.750465
71.53298,35.527943
113.17285,123.52698
52.0885,13.996996
40.6883,29.220993
124.13127,88.8183
49.75938,14.639969
58.64028,47.30912
74.67399,42.85376
88.29817,88.12666
68.17536,55.9103
56.5218,63.809776
90.81233,62.201447
94.9802,83.54006
113.42926,81.972404
50.23463,53.048965
70.85585,31.208918
150.17582,98.296844
42.96177,62.136074
53.59448,31.838211
119.25462,77.95541
110.83529,96.650276
31.78504,47.000317
42.89185,24.48675
49.36599,36.653667
112.92388,123.20226
41.3115,6.374776
112.23492,127.57756
119.89422,77.42427
120.2622,126.20003
159.74571,118.18347
70.35396,95.49721
116.03038,90.66281
139.30596,134.16438
48.0448,47.174625
72.53755,68.000435
24.04097,49.497715
35.11568,52.83154
51.7958,32.9869
34.77947,59.59998
43.05315,9.977631
107.40657,93.36364
58.99294,48.16115
72.0243,87.07376
100.18245,82.3486
42.25729,12.21447
101.22087,86.6635
65.87759,52.15216
29.40663,59.913395
55.72018,30.00549
114.88111,77.54938
155.06107,123.11867
56.71238,86.90824
50.65446,15.971735
75.74894,51.371513
74.02721,74.28205
55.28994,48.56388
156.48301,124.30236
100.93331,88.98092
149.85019,120.38771
92.89945,58.143124
49.58511,77.45544
55.95858,90.52355
42.24006,52.547623
163.26906,130.22072
106.39608,79.69136
59.86398,16.910915
87.05846,95.69256
68.79571,41.247
70.84369,32.95247
58.70619,15.355357
73.59386,78.24244
34.42181,27.927347
113.70256,120.937996
77.35908,40.9773
122.77203,115.13826
39.6589,35.827114
29.47232,36.940384
62.9896,47.254543
100.56126,105.47844
104.97123,105.01567
71.15195,85.47698
82.8527,99.70257
92.01007,75.32057
151.37441,85.51777
127.3199,99.34828
84.22098,57.123936
66.84068,28.68852
109.06778,111.4794
53.25555,31.067278
82.71976,68.84463
47.09183,25.980675
44.91388,23.074638
148.0473,121.89974
160.08908,130.81833
58.64026,57.380466
95.69333,79.98717
57.57165,29.64395
98.19881,74.56827
70.11629,80.51994
40.33709,23.796665
35.66874,45.710735
66.5829,75.54422
43.34933,39.126102
119.13891,125.29368
130.67384,117.25404
104.80936,75.21832
39.47341,39.579407
56.9352,44.246693
145.17269,109.51774
44.79907,36.846844
103.55164,117.40313
125.73085,139.70335
56.34836,56.383186
48.07612,28.258451
49.99973,24.900871
111.49037,102.183495
53.75503,24.41306
70.5388,47.426643
120.6764,108.11243
138.99754,117.19011
87.71369,85.68623
64.76917,59.04189
98.61554,116.7791
97.14236,47.332127
152.36727,116.1762
37.73887,78.30249
130.26836,125.46084
45.40012,30.984795
47.9732,57.89267
31.62161,35.70466
69.06337,78.24649
45.5407,54.0475
40.11516,12.396048
57.27497,9.641883
49.62367,86.83419
51.31044,52.742977
83.86134,79.2514
85.39452,105.73944
45.82338,38.73633
160.86508,129.8639
125.14182,99.56253
116.58986,123.29176
121.43006,104.331535
100.17608,88.131485
39.44767,82.50361
110.50186,120.15463
33.08269,17.348083
136.49425,109.46554
140.57658,128.41992
76.35995,92.72564
66.61067,36.396465
108.79078,96.06177
129.25064,119.68229
69.15329,83.21531
123.29541,122.23775
63.73985,61.076782
93.1199,105.80202
90.73245,89.10946
114.58979,104.37826
101.30087,90.08876
44.54859,17.962051
64.76563,72.82949
54.14188,26.275715
121.84926,106.469086
148.70973,117.75146
55.49684,60.530704
147.50335,117.262596
50.50027,26.466373
110.27193,81.02345
146.25339,127.12065
57.1378,36.410915
99.07373,96.47423
157.57299,131.90137
54.509,39.1288
41.86888,68.93907
99.90334,84.49867
60.23726,87.66743
101.43284,128.78087
52.79948,17.44201
74.77961,48.731644
139.83211,101.48703
144.25187,130.97012
71.89354,39.22361
120.68066,128.41016
125.45818,129.8293
92.9887,103.197014
129.10859,122.23536
55.02721,28.085005
153.67489,131.56877
130.50051,117.58593
91.58547,48.07006
125.21764,122.55207
54.53533,38.712936
143.42887,124.330734
53.40877,34.934933
25.1045,19.686924
47.95044,29.628778
154.4787,117.46877
99.53284,130.34474
120.39154,122.36963
79.67489,30.553978
37.91488,49.324944
57.54173,47.441826
90.57881,54.592655
85.14259,100.93481
89.62446,85.91111
116.36925,95.22664
115.00149,93.87165
71.98918,96.01253
122.87113,111.1748
62.19951,37.49096
128.08286,71.52964
111.43047,111.971664
44.3901,32.114258
101.73348,104.39174
34.26832,50.14846
43.09452,24.095577
170.11462,123.77808
63.70206,83.064766
60.70678,49.5557
52.26753,36.429974
120.21532,80.12833
133.31223,114.872574
36.74023,51.484947
36.82023,34.622833
116.65998,51.822712
149.46845,123.88113
59.22289,58.89029
116.0401,105.017166
117.76489,83.18091
150.24794,126.626144
116.89901,101.22898
95.44566,90.92019
121.28593,123.908554
78.06873,80.04968
63.86833,86.6362
70.72095,57.33664
150.79966,120.91537
98.3958,81.115654
29.39023,34.754204
83.11467,112.53105
73.79374,68.56559
58.06369,18.929502
38.04434,24.538216
52.89938,35.654
58.33632,70.43789
106.37042,85.52692
53.00059,82.40606
89.16991,84.120766
109.95777,97.60508
56.20556,33.00594
126.89992,108.492744
154.21662,116.38322
110.47956,116.47156
69.98993,70.5263
167.5549,133.55461
56.97217,62.436386
47.16954,31.347956
150.09298,121.64782
41.16159,20.378012
49.80055,46.521233
135.61992,109.00428
44.3494,21.839613
83.08741,52.061985
52.74662,42.023697
66.41093,47.38425
95.71028,118.33961
50.28243,39.899967
162.68362,146.45631
75.80467,34.78489
115.8354,87.08039
120.92969,91.67876
59.38203,84.50092
140.99498,99.25331
60.94594,53.965603
90.84166,31.002792
111.54178,115.239105
46.02399,11.13511
124.26102,114.313385
83.53589,37.5063
41.57549,32.807674
32.80358,40.657776
106.51879,112.28491
54.88589,28.110775
122.5665,105.362465
69.59228,70.81987
149.38703,120.19189
42.13874,28.244488
60.9104,38.37063
55.56402,57.62816
132.33774,118.903625
105.44533,74.394035
38.25852,22.660162
119.32582,113.55341
56.17977,47.675617
70.14768,50.51548
69.98072,30.844814
49.02702,11.677892
59.77469,65.47308
117.151,120.604416
165.5162,128.29707
106.39538,80.31343
77.62558,33.587093
128.27633,125.45428
57.56907,12.543971
157.36454,122.97487
107.42607,73.82418
61.56196,33.655132
60.41919,73.5417
52.22334,46.93084
72.8502,34.627876
47.30304,24.654549
111.30473,130.70157
113.9096,112.33457
141.16823,127.47705
127.79872,129.20331
53.9485,52.947304
122.33088,108.448944
97.97109,43.368553
128.14502,92.64991
106.1847,102.70536
66.83345,80.86681
126.40397,106.70341
150.90609,120.76045
37.72375,58.13168
62.18232,65.89057
124.82862,128.12587
152.18519,101.88459
123.30688,74.08172
119.45715,123.86161
35.34053,39.711666
122.83417,63.156895
52.71311,8.927394
42.27134,41.316406
154.58644,127.61628
113.61194,122.76228
39.92597,42.03509
77.44198,102.10132
150.00937,118.38922
41.27997,20.591572
121.54434,122.16249
135.8934,112.621185
102.31873,99.52667
124.26816,115.57095
64.09458,73.735695
47.24526,50.312595
24.86965,55.990925
50.10985,16.222363
43.91591,36.78949
62.56423,70.365
44.16169,38.949028
54.5831,49.875454
55.81023,13.7936125
65.37017,76.19524
47.20737,55.52488
142.86778,122.75185
109.89652,98.71899
64.28161,58.431133
71.04281,79.49126
139.58576,121.466354
45.13961,22.487234
86.55084,81.53772
70.68866,49.429882
119.42503,93.18312
39.50241,57.473938
85.39461,43.461826
84.71561,92.41019
79.02103,42.646065
13.99059,52.363197
109.43747,122.1522
111.34189,102.721245
82.69784,55.122757
97.71401,110.923
92.26555,79.71227
83.18376,95.48752
111.78322,83.10251
71.4051,37.87649
121.27312,96.1488
86.89931,72.67649
110.32538,97.78777
109.12702,120.678825
117.55566,131.23311
114.51135,78.703995
165.90154,130.36072
54.58541,45.445724
159.3825,132.59012
70.34255,37.61851
42.77691,19.650183
57.43627,33.556828
48.21961,45.038612
65.84278,23.937206
54.21254,44.86513
79.69274,42.31323
68.54669,40.682564
113.8453,96.456276
80.24803,76.43384
104.25613,113.468124
64.50936,20.037321
45.4022,44.738552
47.79209,46.625153
51.22039,53.465805
132.40412,113.511185
99.7778,85.13063
40.98529,57.034653
49.99058,57.331608
49.30242,63.461926
53.57606,44.69885
139.25318,126.97532
77.47346,79.98283
58.76037,77.112366
62.60692,65.138626
98.55554,94.62429
50.48456,8.672045
117.58778,126.17045
65.88333,52.23833
54.72392,10.591693
127.68014,99.01217
131.63915,82.064606
50.34537,26.432642
65.21894,40.408787
47.48796,29.392776
72.15915,70.35886
77.2415,86.92111
55.46537,32.485115
123.0606,85.85378
41.92391,8.908784
57.65902,32.778324
46.96837,17.461206
117.3871,126.35745
104.38087,99.57278
63.9297,21.831139
83.91629,68.32266
130.61263,113.4056
102.43513,72.94839
77.30148,32.815853
23.27005,44.879486
39.59471,60.639572
61.27504,42.85147
101.16963,88.3643
53.0876,44.50779
77.87737,58.24904
73.84946,61.49185
50.40238,43.540012
126.69662,107.8737
74.47333,91.25096
68.19407,45.412624
46.84468,61.4055
106.14634,78.29799
70.66876,65.91629
58.2536,34.313248
57.44914,77.73218
119.66796,87.09469
56.62971,57.447098
38.05152,42.429844
72.84013,55.861923
52.62805,75.05025
64.11395,9.165816
53.61394,13.973371
97.1751,100.44144
45.69993,16.02972
55.65607,19.448416
51.61225,58.67844
96.14505,103.686005
34.34042,43.322365
116.55338,92.04835
62.54209,51.552094
63.38078,34.143158
118.52627,89.43192
89.24905,97.695274
135.13156,110.09589
44.05297,31.843468
76.14151,50.551193
165.79387,128.61008
101.13307,112.31195
56.24836,35.462936
64.89123,52.340893
71.92867,74.1438
76.3799,80.16321
119.41938,115.650375
44.01175,43.688423
90.82018,90.150764
50.30807,51.15172
42.83401,13.466273
106.45241,124.37054
101.52439,84.92245
137.53514,83.61151
42.35294,40.048103
118.54292,72.09687
126.53082,120.411415
112.3633,107.42984
80.78906,88.49392
101.09119,70.614586
92.77107,46.481476
62.70202,25.968714
113.79677,125.1927
133.1579,125.55653
112.80043,47.719444
81.08813,80.07011
111.47965,125.98769
101.45939,76.246056
105.22756,107.27769
40.69756,30.23225
77.07083,54.5118
45.70476,29.364529
56.78241,88.07154
108.42479,78.16331
48.85571,15.440452
44.82692,22.244572
51.65164,11.903236
84.35669,56.934517
74.42536,74.32067
88.71658,79.569374
62.05461,87.05168
57.85747,26.248741
53.99632,29.595457
56.579,22.958664
150.29285,133.75186
108.18705,122.82318
61.00033,29.209385
47.62575,13.435653
158.37658,125.52148
52.18757,26.356482
64.90623,18.899277
49.47449,57.66374
66.72719,34.590626
52.45956,55.05461
51.09273,38.042377
60.15376,31.214388
44.84176,39.963985
87.34619,76.63182
59.47485,85.34317
69.07989,31.981504
50.94701,70.09343
128.47517,131.55573
55.27557,21.253496
150.65838,128.27892
119.18653,122.53282
115.33293,86.05268
65.37223,28.150747
