actual,predicted
50.29686,78.464165
41.04379,66.89546
1.16133,15.311391
0.0,10.645164
1.16133,23.990728
0.0,8.695073
46.22103,72.7186
57.1606,45.725983
0.0,24.264328
0.0,9.238745
54.77191,37.911915
151.53373,99.383354
0.0,38.535435
116.64732,105.822685
35.08004,47.877525
0.0,40.698833
32.64759,67.70821
0.0,8.654944
0.0,15.569708
230.0797,155.96255
57.35677,57.605198
4.15932,11.840051
36.37406,62.132557
2.32267,27.102615
213.07045,162.7021
0.0,12.029884
1.25483,25.641912
0.0,7.2149158
211.52614,169.49887
0.0,8.090708
192.88768,163.22655
0.0,8.180826
0.0,8.495808
0.0,8.097725
0.0,7.714271
1.16133,12.814319
1.16133,24.133883
42.58517,73.97106
171.43686,176.02057
2.41616,20.65509
0.0,8.743594
213.85152,153.68773
102.16483,111.02825
168.86246,128.32387
176.18496,198.74983
0.0,8.699256
63.24911,63.4739
0.0,10.956825
186.45727,161.80219
0.0,4.783724
65.388,52.16046
1.16133,26.487793
0.0,7.3470078
0.0,12.794532
212.48122,152.50766
0.0,6.4209223
0.0,6.568925
203.50988,147.27287
2.50966,13.45416
0.0,10.624054
0.0,19.469038
0.0,14.27252
120.63686,151.90506
198.59059,152.70067
1.13853,12.078208
0.0,13.15672
2.32267,20.257765
1.25483,9.093217
36.00607,38.03621
193.58806,172.28406
87.92453,56.56648
0.0,11.393873
192.46795,147.53029
52.5589,82.92083
160.62031,122.41797
213.55407,164.14015
63.03795,46.18685
0.0,18.455336
74.93613,59.354073
64.63052,30.907043
136.85787,120.1188
2.32267,21.537193
0.0,2.2017992
10.82598,25.292618
35.04719,59.88698
200.60489,178.91748
0.0,10.02729
0.0,12.444628
57.81243,90.00465
0.0,11.103822
40.55429,47.408405
0.0,18.78773
74.50421,38.14331
0.0,14.272398
61.23633,44.7888
132.53257,126.949425
0.0,31.716658
197.84694,157.67738
31.86815,50.573532
28.26209,34.08322
43.0762,54.009224
0.0,12.155962
39.02934,27.307205
0.0,9.916835
0.0,13.351769
0.0,4.9653945
50.4275,28.34926
0.0,12.7832155
0.0,4.2310996
204.98347,158.375
50.96058,79.29505
0.0,18.67586
0.99933,17.155851
0.0,10.398129
65.79533,65.60583
2.41616,24.499838
0.0,15.037841
0.0,7.6440024
182.14342,138.7978
0.0,24.699867
175.89776,166.22751
61.4011,53.615036
0.0,12.479067
1.16133,21.33543
57.25622,48.726387
55.73006,48.65022
75.64352,35.354202
90.43482,75.37018
54.34965,30.174162
3.25348,28.476553
0.0,4.641336
1.16133,18.893354
0.0,9.844263
198.44242,168.46767
0.0,6.0390835
0.0,33.34074
217.86517,155.95308
200.79224,157.1485
0.0,16.950615
7.0615,10.634273
0.0,15.692205
104.55671,79.70668
17.82068,56.94266
0.0,0.24167421
201.35234,179.81761
0.0,25.224064
47.85803,40.586674
41.83997,53.050983
201.84999,183.51668
21.20988,56.033627
2.51327,19.27607
1.25483,14.749992
0.0,4.8815312
57.09865,87.95626
27.83446,51.415913
34.9074,48.835415
75.45793,52.00949
0.0,21.868027
0.0,16.650255
2.41616,17.380661
0.0,4.462118
57.75568,47.45543
0.0,4.7152114
42.18969,55.38933
1.35194,14.323807
105.39457,86.20773
215.02927,168.27542
4.95804,21.364416
206.76024,151.62222
4.29852,27.511267
148.66581,102.388275
49.90216,39.771503
0.99933,12.47488
0.0,10.473604
33.70472,48.70737
57.84958,46.125782
40.06497,66.46641
8.31632,17.58557
0.0,1.660604
198.05677,181.61626
3.8616,21.41546
196.34891,143.51927
3.70321,14.341869
0.0,17.862612
58.38556,41.73763
67.58974,86.055145
2.50966,22.644531
198.67412,117.8587
230.52522,146.25798
0.0,9.301965
44.10545,70.60192
3.484,17.255924
91.13932,44.585148
1.16133,27.636944
214.68396,133.50046
0.0,14.30268
0.0,12.073791
39.90695,60.835835
166.6568,154.26398
212.46821,185.63232
5.90016,25.303652
204.45323,154.00072
35.16091,34.04433
0.0,9.215043
2.32267,26.74362
34.20363,58.165173
2.41616,12.423802
199.3355,94.96368
0.0,6.7373824
43.91846,51.765057
204.96043,159.75253
0.0,7.274367
1.25483,24.083588
207.03108,163.25278
0.0,9.389022
0.0,21.397408
171.68173,159.8266
214.27523,151.85509
57.78079,59.785805
8.4348,11.831758
0.0,11.905572
68.25095,93.85792
200.92751,166.07622
1.25483,3.0045087
6.08715,15.671681
169.92255,152.51273
0.0,5.72938
0.0,8.17997
3.50898,21.274815
120.53186,78.61765
0.0,15.040815
215.41755,166.54619
1.16133,11.992343
0.0,3.3015988
202.96812,167.66302
217.97938,150.44969
0.0,13.078287
0.0,12.605969
36.85904,31.03617
9.38416,16.414486
72.85537,56.770493
0.0,14.238793
214.15165,156.16042
0.0,45.761776
29.27713,66.99542
0.0,7.3789616
35.21214,41.668636
3.484,10.714139
0.0,23.238194
208.17305,135.43973
0.0,17.83377
34.47555,56.97429
5.57615,12.573289
0.0,9.399912
0.0,13.266735
198.54256,166.58289
205.15556,158.97467
65.94268,74.67876
0.0,4.6438446
43.96973,68.86763
0.0,12.613844
185.91651,148.73837
0.0,21.393816
32.24058,38.597424
46.54138,63.474922
0.0,22.779589
196.49155,160.89595
153.64891,96.513
67.71546,49.500465
0.0,12.425755
215.93787,152.67908
12.15394,51.69508
0.0,6.3731866
65.12165,49.845425
31.56627,28.107977
85.16104,97.97633
193.04918,156.51782
1.35194,12.811103
197.99695,166.18413
222.82374,180.40343
1.99866,22.383406
0.0,6.58805
203.23763,185.82422
202.84447,153.31848
0.0,22.339361
210.70216,178.9218
36.14309,62.611652
0.0,13.386581
54.33403,36.37438
0.0,8.955853
35.27572,42.45153
0.0,11.511059
0.0,7.393577
145.79214,148.98076
0.0,14.270766
224.0425,148.09247
2.32267,19.694975
45.94363,53.515285
1.16133,15.138078
210.13506,135.57002
9.66826,12.694047
0.0,11.815002
44.73007,45.123108
0.0,29.289175
36.15296,32.555832
0.0,17.585335
1.16133,22.999416
201.53005,146.06712
0.0,8.000653
111.08643,107.52241
31.17636,36.994194
222.4656,137.90553
0.0,12.886179
2.32267,16.54386
38.83326,46.946285
206.19023,170.63261
2.16066,15.05267
80.10621,73.38448
170.8391,173.44008
60.81635,45.761593
2.32267,21.487228
55.04836,42.38206
0.0,12.9369
8.29713,14.051295
1.16133,27.65862
40.59085,36.780155
0.0,13.207157
50.01172,38.359188
3.70321,13.962321
214.16458,173.22581
210.24601,178.61708
60.33326,58.712772
0.0,19.307013
200.68309,170.48735
0.0,36.163193
201.60544,205.09839
43.74383,57.78536
0.0,10.879659
0.0,12.768202
43.04678,56.9217
45.91132,59.783195
190.02849,152.8998
200.9585,147.71945
0.0,20.015127
205.60574,150.19249
1.16133,28.012735
151.08043,111.13393
211.47481,135.83968
221.97231,172.65001
1.16133,20.368284
62.68385,68.07516
2.41616,10.19831
227.81758,128.13043
61.24923,51.01989
216.7685,133.29628
130.61329,86.97259
183.24493,185.40073
3.484,16.847986
111.55882,132.9302
0.0,24.637432
1.35194,16.703852
0.0,19.70095
0.0,15.190631
124.40056,129.21759
216.7847,112.572365
4.73883,13.897321
0.0,11.26511
0.0,8.917628
5.99366,5.4723716
197.88508,141.53856
199.59418,144.34566
0.0,18.216948
1.16133,14.072499
4.71602,22.717594
0.0,26.019512
0.0,21.90161
65.22948,50.488888
66.93196,65.34056
0.0,11.496422
5.90016,19.198025
96.06483,62.589375
0.0,12.280371
48.41219,47.12611
11.18438,34.091858
200.97716,163.87296
208.6964,153.06409
168.58677,192.15865
1.16133,16.802094
1.16133,18.055305
213.83464,117.74155
206.33382,148.99939
44.66862,47.955036
0.0,21.891815
0.0,11.895185
0.0,25.478067
0.0,14.142368
206.9399,173.21762
28.9309,34.26705
64.57535,62.65116
0.0,9.883648
137.65406,124.70946
194.98055,170.0744
0.0,2.0570703
206.03823,176.67314
228.32292,157.28844
0.0,17.726124
195.3814,156.57791
74.20963,65.190575
44.18377,50.639328
0.0,30.894104
178.94787,157.80994
43.13272,49.65224
3.484,12.680435
205.51781,170.99722
1.16133,15.926993
0.0,9.726861
2.32267,27.049385
51.14043,57.674393
66.11957,55.905975
55.13421,55.304585
197.23064,100.04646
0.0,15.231815
40.53944,70.78562
132.21001,102.998474
42.78867,42.705772
20.76789,30.524944
27.80586,56.62239
110.43247,137.27681
0.0,8.090769
87.18772,126.78952
179.45981,156.28535
0.0,24.661554
0.0,11.350649
199.01316,152.47919
194.94328,160.48232
0.0,8.743029
105.72418,106.01789
71.87886,61.42291
210.52287,159.71252
31.82932,61.996124
194.76691,147.31142
212.69345,145.37254
0.99933,20.687235
0.0,8.90999
82.17642,66.4489
2.70388,17.892323
3.3506,16.446823
43.9127,48.200577
13.61996,40.883713
33.43481,74.4442
59.64908,47.168545
50.54312,41.43742
69.79395,57.034206
78.48091,53.99997
190.03483,160.52165
0.0,4.5141997
0.0,11.413807
131.6013,114.01691
202.44159,141.0324
36.40926,60.903328
0.0,9.725245
49.47751,86.989494
0.0,15.593483
0.0,20.936451
0.0,7.352264
52.37041,46.824074
21.35609,30.793726
42.00691,62.395454
0.0,26.069477
203.15691,156.19044
0.0,21.249668
0.0,17.170444
59.49268,53.414207
136.85034,96.375854
0.0,11.18368
0.0,9.770118
205.47944,136.33882
4.73883,21.546389
0.0,2.3422422
88.82968,74.49999
0.0,11.124862
60.30773,69.75228
2.32267,22.035141
1.25483,21.577217
0.0,17.138832
3.484,16.487804
